Date,Close,Volume
2024-06-03,50000.0,1000000
2024-06-04,49600.0,1000100
2024-06-05,49300.0,1000200
2024-06-06,49100.0,1000300
2024-06-07,49000.0,1000400
2024-06-10,49000.0,1000500
2024-06-11,49100.0,1000600
2024-06-12,49300.0,1000700
2024-06-13,49600.0,1000800
2024-06-14,50000.0,1000900
2024-06-17,49500.0,1001000
2024-06-18,49100.0,1001100
2024-06-19,48800.0,1001200
2024-06-20,48600.0,1001300
2024-06-21,48500.0,1001400
2024-06-24,48500.0,1001500
2024-06-25,48600.0,1001600
2024-06-26,48800.0,1001700
2024-06-27,49100.0,1001800
2024-06-28,49500.0,1001900
2024-07-01,49000.0,1002000
2024-07-02,48600.0,1002100
2024-07-03,48300.0,1002200
2024-07-04,48100.0,1002300
2024-07-05,48000.0,1002400
2024-07-08,48000.0,1002500
2024-07-09,48100.0,1002600
2024-07-10,48300.0,1002700
2024-07-11,48600.0,1002800
2024-07-12,49000.0,1002900
2024-07-15,48500.0,1003000
2024-07-16,48100.0,1003100
2024-07-17,47800.0,1003200
2024-07-18,47600.0,1003300
2024-07-19,47500.0,1003400
2024-07-22,47500.0,1003500
2024-07-23,47600.0,1003600
2024-07-24,47800.0,1003700
2024-07-25,48100.0,1003800
2024-07-26,48500.0,1003900
2024-07-29,48000.0,1004000
2024-07-30,47600.0,1004100
2024-07-31,47300.0,1004200
2024-08-01,47100.0,1004300
2024-08-02,47000.0,1004400
2024-08-05,47000.0,1004500
2024-08-06,47100.0,1004600
2024-08-07,47300.0,1004700
2024-08-08,47600.0,1004800
2024-08-09,48000.0,1004900
2024-08-12,47500.0,1005000
2024-08-13,47100.0,1005100
2024-08-14,46800.0,1005200
2024-08-15,46600.0,1005300
2024-08-16,46500.0,1005400
2024-08-19,46500.0,1005500
2024-08-20,46600.0,1005600
2024-08-21,46800.0,1005700
2024-08-22,47100.0,1005800
2024-08-23,47500.0,1005900
2024-08-26,47000.0,1006000
2024-08-27,46600.0,1006100
2024-08-28,46300.0,1006200
2024-08-29,46100.0,1006300
2024-08-30,46000.0,1006400
2024-09-02,46000.0,1006500
2024-09-03,46100.0,1006600
2024-09-04,46300.0,1006700
2024-09-05,46600.0,1006800
2024-09-06,47000.0,1006900
2024-09-09,46500.0,1007000
2024-09-10,46100.0,1007100
2024-09-11,45800.0,1007200
2024-09-12,45600.0,1007300
2024-09-13,45500.0,1007400
2024-09-16,45500.0,1007500
2024-09-17,45600.0,1007600
2024-09-18,45800.0,1007700
2024-09-19,46100.0,1007800
2024-09-20,46500.0,1007900
2024-09-23,46000.0,1008000
2024-09-24,45600.0,1008100
2024-09-25,45300.0,1008200
2024-09-26,45100.0,1008300
2024-09-27,45000.0,1008400
2024-09-30,45000.0,1008500
2024-10-01,45100.0,1008600
2024-10-02,45300.0,1008700
2024-10-03,45600.0,1008800
2024-10-04,46000.0,1008900
2024-10-07,45500.0,1009000
2024-10-08,45100.0,1009100
2024-10-09,44800.0,1009200
2024-10-10,44600.0,1009300
2024-10-11,44500.0,1009400
2024-10-14,44500.0,1009500
2024-10-15,44600.0,1009600
2024-10-16,44800.0,1009700
2024-10-17,45100.0,1009800
2024-10-18,45500.0,1009900
2024-10-21,45000.0,1010000
2024-10-22,44600.0,1010100
2024-10-23,44300.0,1010200
2024-10-24,44100.0,1010300
2024-10-25,44000.0,1010400
2024-10-28,44000.0,1010500
2024-10-29,44100.0,1010600
2024-10-30,44300.0,1010700
2024-10-31,44600.0,1010800
2024-11-01,45000.0,1010900
2024-11-04,44500.0,1011000
2024-11-05,44100.0,1011100
2024-11-06,43800.0,1011200
2024-11-07,43600.0,1011300
2024-11-08,43500.0,1011400
2024-11-11,43500.0,1011500
2024-11-12,43600.0,1011600
2024-11-13,43800.0,1011700
2024-11-14,44100.0,1011800
2024-11-15,44500.0,1011900
2024-11-18,44000.0,1012000
2024-11-19,43600.0,1012100
2024-11-20,43300.0,1012200
2024-11-21,43100.0,1012300
2024-11-22,43000.0,1012400
2024-11-25,43000.0,1012500
2024-11-26,43100.0,1012600
2024-11-27,43300.0,1012700
2024-11-28,43600.0,1012800
2024-11-29,44000.0,1012900
2024-12-02,43500.0,1013000
2024-12-03,43100.0,1013100
2024-12-04,42800.0,1013200
2024-12-05,42600.0,1013300
