Date,Close,Volume
2024-06-03,2300.0,1000000
2024-06-04,2281.6,1000100
2024-06-05,2267.7999999999997,1000200
2024-06-06,2258.6,1000300
2024-06-07,2254.0,1000400
2024-06-10,2254.0,1000500
2024-06-11,2258.6,1000600
2024-06-12,2267.7999999999997,1000700
2024-06-13,2281.6,1000800
2024-06-14,2300.0,1000900
2024-06-17,2277.0,1001000
2024-06-18,2258.6,1001100
2024-06-19,2244.7999999999997,1001200
2024-06-20,2235.6,1001300
2024-06-21,2231.0,1001400
2024-06-24,2231.0,1001500
2024-06-25,2235.6,1001600
2024-06-26,2244.7999999999997,1001700
2024-06-27,2258.6,1001800
2024-06-28,2277.0,1001900
2024-07-01,2254.0,1002000
2024-07-02,2235.6,1002100
2024-07-03,2221.7999999999997,1002200
2024-07-04,2212.6,1002300
2024-07-05,2208.0,1002400
2024-07-08,2208.0,1002500
2024-07-09,2212.6,1002600
2024-07-10,2221.7999999999997,1002700
2024-07-11,2235.6,1002800
2024-07-12,2254.0,1002900
2024-07-15,2231.0,1003000
2024-07-16,2212.6,1003100
2024-07-17,2198.7999999999997,1003200
2024-07-18,2189.6,1003300
2024-07-19,2185.0,1003400
2024-07-22,2185.0,1003500
2024-07-23,2189.6,1003600
2024-07-24,2198.7999999999997,1003700
2024-07-25,2212.6,1003800
2024-07-26,2231.0,1003900
2024-07-29,2208.0,1004000
2024-07-30,2189.6,1004100
2024-07-31,2175.7999999999997,1004200
2024-08-01,2166.6,1004300
2024-08-02,2162.0,1004400
2024-08-05,2162.0,1004500
2024-08-06,2166.6,1004600
2024-08-07,2175.7999999999997,1004700
2024-08-08,2189.6,1004800
2024-08-09,2208.0,1004900
2024-08-12,2185.0,1005000
2024-08-13,2166.6,1005100
2024-08-14,2152.7999999999997,1005200
2024-08-15,2143.6,1005300
2024-08-16,2139.0,1005400
2024-08-19,2139.0,1005500
2024-08-20,2143.6,1005600
2024-08-21,2152.7999999999997,1005700
2024-08-22,2166.6,1005800
2024-08-23,2185.0,1005900
2024-08-26,2162.0,1006000
2024-08-27,2143.6,1006100
2024-08-28,2129.7999999999997,1006200
2024-08-29,2120.6,1006300
2024-08-30,2116.0,1006400
2024-09-02,2116.0,1006500
2024-09-03,2120.6,1006600
2024-09-04,2129.7999999999997,1006700
2024-09-05,2143.6,1006800
2024-09-06,2162.0,1006900
2024-09-09,2139.0,1007000
2024-09-10,2120.6,1007100
2024-09-11,2106.7999999999997,1007200
2024-09-12,2097.6,1007300
2024-09-13,2093.0,1007400
2024-09-16,2093.0,1007500
2024-09-17,2097.6,1007600
2024-09-18,2106.7999999999997,1007700
2024-09-19,2120.6,1007800
2024-09-20,2139.0,1007900
2024-09-23,2116.0,1008000
2024-09-24,2097.6,1008100
2024-09-25,2083.7999999999997,1008200
2024-09-26,2074.6,1008300
2024-09-27,2070.0,1008400
2024-09-30,2070.0,1008500
2024-10-01,2074.6,1008600
2024-10-02,2083.7999999999997,1008700
2024-10-03,2097.6,1008800
2024-10-04,2116.0,1008900
2024-10-07,2093.0,1009000
2024-10-08,2074.6,1009100
2024-10-09,2060.7999999999997,1009200
2024-10-10,2051.6,1009300
2024-10-11,2047.0,1009400
2024-10-14,2047.0,1009500
2024-10-15,2051.6,1009600
2024-10-16,2060.7999999999997,1009700
2024-10-17,2074.6,1009800
2024-10-18,2093.0,1009900
2024-10-21,2070.0,1010000
2024-10-22,2051.6,1010100
2024-10-23,2037.8,1010200
2024-10-24,2028.6,1010300
2024-10-25,2024.0,1010400
2024-10-28,2024.0,1010500
2024-10-29,2028.6,1010600
2024-10-30,2037.8,1010700
2024-10-31,2051.6,1010800
2024-11-01,2070.0,1010900
2024-11-04,2047.0,1011000
2024-11-05,2028.6,1011100
2024-11-06,2014.8,1011200
2024-11-07,2005.6,1011300
2024-11-08,2001.0,1011400
2024-11-11,2001.0,1011500
2024-11-12,2005.6,1011600
2024-11-13,2014.8,1011700
2024-11-14,2028.6,1011800
2024-11-15,2047.0,1011900
2024-11-18,2024.0,1012000
2024-11-19,2005.6,1012100
2024-11-20,1991.8,1012200
2024-11-21,1982.6,1012300
2024-11-22,1978.0,1012400
2024-11-25,1978.0,1012500
2024-11-26,1982.6,1012600
2024-11-27,1991.8,1012700
2024-11-28,2005.6,1012800
2024-11-29,2024.0,1012900
2024-12-02,2001.0,1013000
2024-12-03,1982.6,1013100
2024-12-04,1968.8,1013200
2024-12-05,1959.6,1013300
2024-12-06,1955.0,1013400
2024-12-09,1955.0,1013500
2024-12-10,1959.6,1013600
2024-12-11,1968.8,1013700
2024-12-12,1982.6,1013800
2024-12-13,2001.0,1013900
2024-12-16,1978.0,1014000
2024-12-17,1959.6,1014100
2024-12-18,1945.8,1014200
2024-12-19,1936.6,1014300
2024-12-20,1932.0,1014400
2024-12-23,1932.0,1014500
2024-12-24,1936.6,1014600
2024-12-25,1945.8,1014700
2024-12-26,1959.6,1014800
2024-12-27,1978.0,1014900
2024-12-30,1955.0,1015000
2024-12-31,1936.6,1015100
2025-01-01,1922.8,1015200
2025-01-02,1913.6,1015300
2025-01-03,1909.0,1015400
2025-01-06,1909.0,1015500
2025-01-07,1913.6,1015600
2025-01-08,1922.8,1015700
2025-01-09,1936.6,1015800
2025-01-10,1955.0,1015900
2025-01-13,1932.0,1016000
2025-01-14,1913.6,1016100
2025-01-15,1899.8,1016200
2025-01-16,1890.6,1016300
2025-01-17,1886.0,1016400
2025-01-20,1886.0,1016500
2025-01-21,1890.6,1016600
2025-01-22,1899.8,1016700
2025-01-23,1913.6,1016800
2025-01-24,1932.0,1016900
2025-01-27,1909.0,1017000
2025-01-28,1890.6,1017100
2025-01-29,1876.8,1017200
2025-01-30,1867.6,1017300
2025-01-31,1863.0,1017400
2025-02-03,1863.0,1017500
2025-02-04,1867.6,1017600
2025-02-05,1876.8,1017700
2025-02-06,1890.6,1017800
2025-02-07,1909.0,1017900
2025-02-10,1886.0,1018000
2025-02-11,1867.6,1018100
2025-02-12,1853.8,1018200
2025-02-13,1844.6,1018300
2025-02-14,1840.0,1018400
2025-02-17,1840.0,1018500
2025-02-18,1844.6,1018600
2025-02-19,1853.8,1018700
2025-02-20,1867.6,1018800
2025-02-21,1886.0,1018900
2025-02-24,1863.0,1019000
2025-02-25,1844.6,1019100
2025-02-26,1830.8,1019200
2025-02-27,1821.6,1019300
2025-02-28,1817.0,1019400
2025-03-03,1817.0,1019500
2025-03-04,1821.6,1019600
2025-03-05,1830.8,1019700
2025-03-06,1844.6,1019800
2025-03-07,1863.0,1019900
2025-03-10,1840.0,1020000
2025-03-11,1821.6,1020100
2025-03-12,1807.8,1020200
2025-03-13,1798.6,1020300
2025-03-14,1794.0,1020400
2025-03-17,1794.0,1020500
2025-03-18,1798.6,1020600
2025-03-19,1807.8,1020700
2025-03-20,1821.6,1020800
2025-03-21,1840.0,1020900
2025-03-24,1817.0,1021000
2025-03-25,1798.6,1021100
2025-03-26,1784.8,1021200
2025-03-27,1775.6,1021300
2025-03-28,1771.0,1021400
2025-03-31,1771.0,1021500
2025-04-01,1775.6,1021600
2025-04-02,1784.8,1021700
2025-04-03,1798.6,1021800
2025-04-04,1817.0,1021900
2025-04-07,1794.0,1022000
2025-04-08,1775.6,1022100
2025-04-09,1761.8,1022200
2025-04-10,1752.6,1022300
2025-04-11,1748.0,1022400
2025-04-14,1748.0,1022500
2025-04-15,1752.6,1022600
2025-04-16,1761.8,1022700
2025-04-17,1775.6,1022800
2025-04-18,1794.0,1022900
2025-04-21,1771.0,1023000
2025-04-22,1752.6,1023100
2025-04-23,1738.8,1023200
2025-04-24,1729.6,1023300
2025-04-25,1725.0,1023400
2025-04-28,1725.0,1023500
2025-04-29,1729.6,1023600
2025-04-30,1738.8,1023700
2025-05-01,1752.6,1023800
2025-05-02,1771.0,1023900
2025-05-05,1748.0,1024000
2025-05-06,1729.6,1024100
2025-05-07,1715.8,1024200
2025-05-08,1706.6,1024300
2025-05-09,1702.0,1024400
2025-05-12,1702.0,1024500
2025-05-13,1706.6,1024600
2025-05-14,1715.8,1024700
2025-05-15,1729.6,1024800
2025-05-16,1748.0,1024900
2025-05-19,1725.0,1025000
2025-05-20,1706.6,1025100
2025-05-21,1692.8,1025200
2025-05-22,1683.6,1025300
2025-05-23,1679.0,1025400
2025-05-26,1679.0,1025500
2025-05-27,1683.6,1025600
2025-05-28,1692.8,1025700
2025-05-29,1706.6,1025800
2025-05-30,1725.0,1025900
2025-06-02,1702.0,1026000
2025-06-03,1683.6,1026100
2025-06-04,1669.8,1026200
2025-06-05,1660.6,1026300
2025-06-06,1656.0,1026400
2025-06-09,1656.0,1026500
2025-06-10,1660.6,1026600
2025-06-11,1669.8,1026700
2025-06-12,1683.6,1026800
2025-06-13,1702.0,1026900
2025-06-16,1679.0,1027000
2025-06-17,1660.6,1027100
2025-06-18,1646.8,1027200
2025-06-19,1637.6,1027300
2025-06-20,1633.0,1027400
2025-06-23,1633.0,1027500
2025-06-24,1637.6,1027600
2025-06-25,1646.8,1027700
2025-06-26,1660.6,1027800
2025-06-27,1679.0,1027900
2025-06-30,1656.0,1028000
2025-07-01,1637.6,1028100
2025-07-02,1623.8,1028200
2025-07-03,1614.6,1028300
2025-07-04,1610.0,1028400
2025-07-07,1610.0,1028500
2025-07-08,1614.6,1028600
2025-07-09,1623.8,1028700
2025-07-10,1637.6,1028800
2025-07-11,1656.0,1028900
2025-07-14,1633.0,1029000
2025-07-15,1614.6,1029100
2025-07-16,1600.8,1029200
2025-07-17,1591.6,1029300
2025-07-18,1587.0,1029400
2025-07-21,1587.0,1029500
2025-07-22,1591.6,1029600
2025-07-23,1600.8,1029700
2025-07-24,1614.6,1029800
2025-07-25,1633.0,1029900
2025-07-28,1610.0,1030000
2025-07-29,1591.6,1030100
2025-07-30,1577.8,1030200
2025-07-31,1568.6,1030300
2025-08-01,1564.0,1030400
2025-08-04,1564.0,1030500
2025-08-05,1568.6,1030600
2025-08-06,1577.8,1030700
2025-08-07,1591.6,1030800
2025-08-08,1610.0,1030900
2025-08-11,1587.0,1031000
2025-08-12,1568.6,1031100
2025-08-13,1554.8,1031200
2025-08-14,1545.6,1031300
2025-08-15,1541.0,1031400
2025-08-18,1541.0,1031500
2025-08-19,1545.6,1031600
2025-08-20,1554.8,1031700
2025-08-21,1568.6,1031800
2025-08-22,1587.0,1031900
2025-08-25,1564.0,1032000
2025-08-26,1545.6,1032100
2025-08-27,1531.8,1032200
2025-08-28,1522.6,1032300
2025-08-29,1518.0,1032400
2025-09-01,1518.0,1032500
2025-09-02,1522.6,1032600
2025-09-03,1531.8,1032700
2025-09-04,1545.6,1032800
2025-09-05,1564.0,1032900
2025-09-08,1541.0,1033000
2025-09-09,1522.6,1033100
2025-09-10,1508.8,1033200
2025-09-11,1499.6,1033300
2025-09-12,1495.0,1033400
2025-09-15,1495.0,1033500
2025-09-16,1499.6,1033600
2025-09-17,1508.8,1033700
2025-09-18,1522.6,1033800
2025-09-19,1541.0,1033900
2025-09-22,1518.0,1034000
2025-09-23,1499.6,1034100
2025-09-24,1485.8,1034200
2025-09-25,1476.6,1034300
2025-09-26,1472.0,1034400
2025-09-29,1472.0,1034500
2025-09-30,1476.6,1034600
2025-10-01,1485.8,1034700
2025-10-02,1499.6,1034800
2025-10-03,1518.0,1034900
2025-10-06,1495.0,1035000
2025-10-07,1476.6,1035100
2025-10-08,1462.8,1035200
2025-10-09,1453.6,1035300
2025-10-10,1449.0,1035400
2025-10-13,1449.0,1035500
2025-10-14,1453.6,1035600
2025-10-15,1462.8,1035700
2025-10-16,1476.6,1035800
2025-10-17,1495.0,1035900
2025-10-20,1472.0,1036000
2025-10-21,1453.6,1036100
2025-10-22,1439.8,1036200
2025-10-23,1430.6,1036300
2025-10-24,1426.0,1036400
2025-10-27,1426.0,1036500
2025-10-28,1430.6,1036600
2025-10-29,1439.8,1036700
2025-10-30,1453.6,1036800
2025-10-31,1472.0,1036900
2025-11-03,1449.0,1037000
2025-11-04,1430.6,1037100
2025-11-05,1416.8,1037200
2025-11-06,1407.6,1037300
2025-11-07,1403.0,1037400
2025-11-10,1403.0,1037500
2025-11-11,1407.6,1037600
2025-11-12,1416.8,1037700
2025-11-13,1430.6,1037800
2025-11-14,1449.0,1037900
2025-11-17,1426.0,1038000
2025-11-18,1407.6,1038100
2025-11-19,1393.8,1038200
2025-11-20,1384.6,1038300
2025-11-21,1380.0,1038400
2025-11-24,1380.0,1038500
2025-11-25,1384.6,1038600
2025-11-26,1393.8,1038700
2025-11-27,1407.6,1038800
2025-11-28,1426.0,1038900
2025-12-01,1403.0,1039000
2025-12-02,1384.6,1039100
2025-12-03,1370.8,1039200
2025-12-04,1361.6,1039300
2025-12-05,1357.0,1039400
2025-12-08,1357.0,1039500
2025-12-09,1361.6,1039600
2025-12-10,1370.8,1039700
2025-12-11,1384.6,1039800
2025-12-12,1403.0,1039900
2025-12-15,1380.0,1040000
2025-12-16,1361.6,1040100
2025-12-17,1347.8,1040200
2025-12-18,1338.6,1040300
2025-12-19,1334.0,1040400
2025-12-22,1334.0,1040500
2025-12-23,1338.6,1040600
2025-12-24,1347.8,1040700
2025-12-25,1361.6,1040800
2025-12-26,1380.0,1040900
2025-12-29,1357.0,1041000
2025-12-30,1338.6,1041100
2025-12-31,1324.8,1041200
2026-01-01,1315.6,1041300
2026-01-02,1311.0,1041400
2026-01-05,1311.0,1041500
2026-01-06,1315.6,1041600
2026-01-07,1324.8,1041700
2026-01-08,1338.6,1041800
2026-01-09,1357.0,1041900
2026-01-12,1334.0,1042000
2026-01-13,1315.6,1042100
2026-01-14,1301.8,1042200
2026-01-15,1292.6,1042300
2026-01-16,1288.0,1042400
2026-01-19,1288.0,1042500
2026-01-20,1292.6,1042600
2026-01-21,1301.8,1042700
2026-01-22,1315.6,1042800
2026-01-23,1334.0,1042900
2026-01-26,1311.0,1043000
2026-01-27,1292.6,1043100
2026-01-28,1278.8,1043200
2026-01-29,1269.6,1043300
2026-01-30,1265.0,1043400
2026-02-02,1265.0,1043500
2026-02-03,1269.6,1043600
2026-02-04,1278.8,1043700
2026-02-05,1292.6,1043800
2026-02-06,1311.0,1043900
2026-02-09,1288.0,1044000
2026-02-10,1269.6,1044100
2026-02-11,1255.8,1044200
2026-02-12,1246.6,1044300
2026-02-13,1242.0,1044400
2026-02-16,1242.0,1044500
2026-02-17,1246.6,1044600
2026-02-18,1255.8,1044700
2026-02-19,1269.6,1044800
2026-02-20,1288.0,1044900
2026-02-23,1265.0,1045000
2026-02-24,1246.6,1045100
2026-02-25,1232.8,1045200
2026-02-26,1223.6,1045300
2026-02-27,1219.0,1045400
2026-03-02,1219.0,1045500
2026-03-03,1223.6,1045600
2026-03-04,1232.8,1045700
2026-03-05,1246.6,1045800
2026-03-06,1265.0,1045900
2026-03-09,1242.0,1046000
2026-03-10,1223.6,1046100
2026-03-11,1209.8,1046200
2026-03-12,1200.6,1046300
2026-03-13,1196.0,1046400
2026-03-16,1196.0,1046500
2026-03-17,1200.6,1046600
2026-03-18,1209.8,1046700
2026-03-19,1223.6,1046800
2026-03-20,1242.0,1046900
2026-03-23,1219.0,1047000
2026-03-24,1200.6,1047100
2026-03-25,1186.8,1047200
2026-03-26,1177.6,1047300
2026-03-27,1173.0,1047400
2026-03-30,1173.0,1047500
2026-03-31,1177.6,1047600
2026-04-01,1186.8,1047700
2026-04-02,1200.6,1047800
2026-04-03,1219.0,1047900
2026-04-06,1196.0,1048000
2026-04-07,1177.6,1048100
2026-04-08,1163.8,1048200
2026-04-09,1154.6,1048300
2026-04-10,1150.0,1048400
2026-04-13,1150.0,1048500
2026-04-14,1154.6,1048600
